CustomerKey,Recency,Frequency,Monetary
16131,69,1,166.28
16134,262,1,13.98
16135,70,1,579.97
16136,47,1,564.99
16137,65,1,554.97
16138,69,1,564.99
16139,65,1,654.95
16141,75,1,589.96
16142,68,1,563.96
16143,273,1,26.97
16144,90,1,2376.9599999999996
16145,101,1,2322.2799999999997
16146,88,1,2329.9799999999996
16147,79,1,2367.2
16148,106,1,2319.99
16150,63,1,629.97
16151,73,1,639.45
16152,85,1,64.47
16153,154,1,39.980000000000004
16154,186,1,4.99
16210,28,1,645.94
16211,42,1,586.97
16212,28,1,39.980000000000004
16214,288,1,15.23
16215,22,1,617.91
16216,39,1,614.47
16217,137,1,124.99
16218,366,1,574.98
16221,332,1,588.96
16222,333,1,561.48
16223,333,1,562.96
16224,321,1,556.26
16225,316,1,553.97
16226,316,1,553.97
16227,348,1,80.96000000000001
16228,33,1,569.97
16229,37,1,572.26
16230,26,1,618.98
16231,367,1,2525.94
16232,330,1,2475.95
16233,7,1,114.46000000000001
16234,225,1,13.98
16235,329,1,2443.35
16236,110,1,98.96000000000001
16237,317,1,2514.93
16238,279,1,12.940000000000001
16239,11,1,39.980000000000004
16240,13,1,4.99
16242,204,1,7.28
16244,91,1,2369.97
16245,2,1,4.99
16246,220,1,12.940000000000001
16248,256,1,39.980000000000004
16249,259,1,13.98
16333,223,1,56.97
16334,348,1,84.92
16335,112,1,36.96
16336,104,1,64.47
16337,48,1,7.28
16340,291,1,608.96
16344,84,1,2294.99
16353,218,1,106.96000000000001
16354,310,1,574.98
16355,299,1,89.97
16356,182,1,7.28
16357,140,1,4.99
16359,153,1,7.28
16360,318,1,553.97
16361,308,1,2514.93
16362,270,1,2482.23
16364,265,1,2482.23
16367,77,1,39.980000000000004
16368,13,1,98.96000000000001
16369,133,1,26.97
16371,212,1,54.980000000000004
16372,284,1,2482.23
16373,272,1,2578.43
16374,24,1,15.23
16375,243,1,2478.3399999999997
16376,72,1,7.28
16377,324,1,13.98
16378,30,1,13.98
16379,41,1,58.980000000000004
16381,319,1,4.99
16382,281,1,59.980000000000004
16383,316,1,58.980000000000004
16384,347,1,7.28
16385,222,1,64.47
16477,332,1,39.980000000000004
16478,93,1,2385.9399999999996
16485,93,1,39.980000000000004
16490,239,1,2478.3399999999997
16498,128,1,39.980000000000004
16499,21,1,4.99
16500,268,1,588.96
16501,133,1,4.99
16502,8,1,39.980000000000004
16503,241,1,4.99
16504,283,1,588.96
16505,33,1,39.980000000000004
16641,79,1,2391.43
16642,48,1,39.980000000000004
16644,170,1,4.99
16645,95,1,2357.2799999999997
16647,117,1,54.980000000000004
16648,34,1,7.28
16650,68,1,4.99
16651,51,1,13.98
16652,173,1,48.970000000000006
16653,96,1,2411.95
16655,122,1,39.980000000000004
16668,267,1,607.96
16669,72,1,4.99
16670,235,1,2478.3399999999997
16671,31,1,4.99
16672,209,1,7.28
16673,198,1,2466.3199999999997
16676,116,1,13.98
16677,166,1,13.98
16714,162,1,64.47
16715,142,1,7.28
16716,280,1,27.92
16718,56,1,13.98
16719,86,1,39.980000000000004
16720,196,1,39.980000000000004
16722,46,1,4.99
16723,3,1,7.28
16724,72,1,39.980000000000004
16725,35,1,13.98
16726,18,1,7.28
16727,227,1,2451.2999999999997
16728,218,1,2443.35
16732,178,1,2451.2999999999997
16735,145,1,58.980000000000004
16736,212,1,59.980000000000004
16737,118,1,4.99
16746,319,1,64.47
16747,197,1,2479.94
16748,36,1,58.980000000000004
16749,39,1,61.96000000000001
16750,298,1,7.28
16751,177,1,2492.3199999999997
16752,149,1,2512.3199999999997
16753,86,1,2319.99
16755,86,1,2316.97
16756,89,1,2395.9599999999996
16757,14,1,4.99
16759,82,1,7.28
16760,309,1,67.97
16761,114,1,2475.95
16762,113,1,2479.94
16765,169,1,4.99
16766,70,1,4.99
16767,305,1,59.980000000000004
16768,4,1,4.99
16769,88,1,4.99
16770,128,1,2478.3399999999997
16773,189,1,13.98
16774,212,1,54.980000000000004
16775,116,1,4.99
16776,107,1,2443.35
16777,323,1,124.99
16778,78,1,2541.3199999999997
16779,81,1,2297.2799999999997
16780,130,1,54.980000000000004
16781,349,1,64.47
16782,97,1,2482.23
16783,52,1,2457.33
16785,105,1,2342.9199999999996
16786,79,1,2294.99
16787,49,1,39.980000000000004
16788,273,1,39.980000000000004
16789,25,1,2443.35
16790,19,1,2564.92
16792,361,1,1735.98
16793,371,1,1788.95
16794,363,1,1785.97
16795,50,1,67.93
16796,241,1,54.980000000000004
16797,370,1,1732.26
16798,362,1,1764.96
16799,355,1,1700.99
16801,125,1,54.980000000000004
16802,330,1,13.98
16803,364,1,1759.97
16804,363,1,1728.27
16805,363,1,1768.96
16806,37,1,54.980000000000004
16807,364,1,1728.27
16808,119,1,13.98
16809,89,1,13.98
16811,320,1,1700.99
16812,331,1,1735.98
16813,50,1,13.98
16814,344,1,39.980000000000004
16815,9,1,4.99
16816,12,1,4.99
16817,92,1,4.99
16818,98,1,2391.9399999999996
16819,92,1,2316.97
16832,83,1,2369.9599999999996
16833,77,1,2343.9599999999996
16835,93,1,2294.99
16838,105,1,13.98
16839,95,1,2294.99
16842,80,1,4.99
16843,78,1,89.97
16844,83,1,2369.97
16845,100,1,2380.47
16850,101,1,2354.9799999999996
16851,82,1,2369.9599999999996
16852,90,1,2405.47
16853,24,1,4.99
16854,101,1,2342.93
16856,138,1,13.98
16857,254,1,54.980000000000004
16858,37,1,4.99
16859,88,1,2380.47
16860,307,1,4.99
16861,7,1,13.98
16862,7,1,39.980000000000004
16863,314,1,64.47
16864,79,1,2369.97
16865,83,1,2369.9599999999996
16866,92,1,2444.45
16867,101,1,2381.9399999999996
16868,89,1,2322.2799999999997
16869,101,1,2376.9599999999996
16871,98,1,2316.97
16872,89,1,2359.24
16874,242,1,4.99
16875,203,1,39.980000000000004
16877,332,1,39.980000000000004
16878,324,1,1735.98
16879,321,1,1728.27
16880,81,1,2343.9599999999996
16881,77,1,2319.99
16882,80,1,2294.99
16883,11,1,48.970000000000006
16884,282,1,39.980000000000004
16885,303,1,39.980000000000004
16886,343,1,1729.97
16887,327,1,1769.96
16888,339,1,1754.98
16889,309,1,1729.97
16890,305,1,1808.45
16891,47,1,59.980000000000004
16892,80,1,2341.97
16893,88,1,2325.9599999999996
16894,312,1,1763.97
16895,300,1,1760.47
16896,303,1,1714.97
16897,318,1,1763.97
16898,293,1,1750.98
16899,211,1,4.99
16900,149,1,7.28
16901,110,1,39.980000000000004
16903,62,1,4.99
16904,95,1,4.99
16905,163,1,4.99
16907,80,1,2341.97
16908,99,1,2366.9599999999996
16909,78,1,2376.9599999999996
16911,124,1,58.980000000000004
16912,48,1,2380.47
16913,143,1,13.98
16914,46,1,2361.95
16915,46,1,2374.9799999999996
16916,61,1,2434.9199999999996
16917,35,1,4.99
16918,6,1,64.47
16920,295,1,1700.99
16922,3,1,98.96000000000001
16923,38,1,59.980000000000004
16924,267,1,1775.47
16925,279,1,1764.96
16947,272,1,1735.98
16949,268,1,1789.97
16951,285,1,1735.98
16953,345,1,13.98
16954,8,1,67.97
16956,277,1,1700.99
16957,23,1,39.980000000000004
16960,104,1,4.99
16961,75,1,2318.9599999999996
16962,4,1,13.98
16963,286,1,39.980000000000004
16965,301,1,39.980000000000004
16966,27,1,4.99
16967,64,1,2316.97
16968,56,1,2325.9599999999996
16969,57,1,2439.99
16970,276,1,1754.98
16971,202,1,64.47
16972,276,1,1754.98
16973,272,1,1857.92
16974,279,1,1729.97
16975,129,1,67.97
16976,288,1,1785.97
16977,250,1,1709.98
16978,307,1,4.99
16979,61,1,2322.2799999999997
16980,277,1,39.980000000000004
16981,57,1,2317.9199999999996
16982,350,1,89.97
16983,51,1,2357.2799999999997
16984,243,1,1759.97
16985,141,1,13.98
16986,194,1,68.49
16988,43,1,4.99
16989,48,1,2319.99
16990,200,1,59.980000000000004
16991,298,1,39.980000000000004
16992,288,1,4.99
16993,202,1,124.99
16994,135,1,39.980000000000004
16997,239,1,1763.97
16998,240,1,1735.98
16999,246,1,1735.98
17000,62,1,2294.99
17001,67,1,2341.97
17002,56,1,2331.95
17003,76,1,2416.45
17004,73,1,2418.4799999999996
17005,53,1,2376.45
17006,52,1,2404.4599999999996
17007,63,1,2329.99
17008,59,1,2316.97
17009,66,1,2351.9599999999996
17010,59,1,2384.97
17011,250,1,1750.98
17012,233,1,1750.98
17013,56,1,2401.45
17014,336,1,4.99
17015,255,1,4.99
17016,331,1,98.96000000000001
17017,46,1,2332.2799999999997
17018,249,1,93.97
17019,44,1,54.980000000000004
17020,256,1,1714.97
17021,237,1,1700.99
17022,229,1,1763.97
17024,249,1,1775.97
17028,238,1,1763.97
17029,231,1,1759.97
17030,252,1,1700.99
17031,279,1,13.98
17032,92,1,12.940000000000001
17033,275,1,29.479999999999997
17035,332,1,58.980000000000004
17038,72,1,2442.2799999999997
17039,252,1,1799.48
17040,232,1,1760.47
17041,237,1,1700.99
17042,231,1,1735.98
17043,256,1,1760.47
17044,121,1,39.980000000000004
17117,65,1,39.980000000000004
17118,235,1,562.96
17120,236,1,1735.98
17121,230,1,1735.98
17122,283,1,58.980000000000004
17123,211,1,562.96
17124,214,1,562.96
17127,236,1,1778.47
17128,236,1,1735.98
17129,235,1,1735.98
17130,314,1,98.96000000000001
17131,34,1,4.99
17132,39,1,4.99
17133,72,1,2357.2799999999997
17134,61,1,2376.9599999999996
17135,54,1,2379.47
17136,68,1,2297.2799999999997
17137,326,1,4.99
17138,296,1,59.980000000000004
17139,67,1,2309.97
17140,57,1,2319.99
17141,46,1,2376.9599999999996
17142,232,1,1728.27
17144,231,1,1891.26
17145,61,1,13.98
17146,69,1,39.980000000000004
17149,217,1,1735.98
17150,209,1,1764.96
17151,0,1,12.940000000000001
17152,165,1,12.940000000000001
17153,210,1,1744.97
17154,212,1,1764.96
17155,164,1,13.98
17156,68,1,2502.27
17157,76,1,2334.9799999999996
17158,297,1,39.980000000000004
17159,222,1,1735.98
17160,62,1,4.99
17161,292,1,59.980000000000004
17162,257,1,39.980000000000004
17163,200,1,1732.26
17164,59,1,12.940000000000001
17165,334,1,4.99
17166,79,1,4.99
17167,211,1,1735.98
17168,218,1,4.99
17169,300,1,4.99
17170,274,1,13.98
17171,71,1,2439.99
17172,159,1,68.49
17173,62,1,4.99
17174,209,1,4.99
17176,69,1,2369.9599999999996
17177,203,1,13.98
17178,28,1,13.98
17179,181,1,29.479999999999997
17180,64,1,68.97
17260,299,1,39.980000000000004
17261,208,1,1764.96
17262,228,1,1735.98
17264,53,1,2325.9599999999996
17265,133,1,4.99
17266,117,1,59.980000000000004
17267,65,1,2354.9799999999996
17268,56,1,2319.99
17269,225,1,1728.27
17270,203,1,1735.98
17271,217,1,1725.98
17272,211,1,1714.97
17273,34,1,67.97
17274,251,1,13.98
17275,309,1,4.99
17276,347,1,67.97
17335,265,1,4.99
17336,322,1,26.97
17339,278,1,4.99
17340,64,1,29.26
17341,131,1,35.96
17342,284,1,39.980000000000004
17343,238,1,39.980000000000004
17344,93,1,4.99
17349,88,1,64.47
17356,8,1,13.98
17357,261,1,4.99
17358,213,1,1728.27
17359,314,1,39.980000000000004
17361,221,1,1759.97
17362,50,1,2309.97
17363,59,1,2341.97
17364,56,1,2351.9599999999996
17365,62,1,2369.9599999999996
17366,304,1,39.980000000000004
17367,280,1,68.49
17368,339,1,4.99
17369,336,1,7.28
17376,219,1,4.99
17377,108,1,4.99
17378,5,1,39.980000000000004
17379,312,1,124.99
17380,307,1,39.980000000000004
17382,86,1,29.479999999999997
17383,118,1,7.28
17384,214,1,1760.47
17386,214,1,1735.98
17389,222,1,1779.47
17390,250,1,39.980000000000004
17391,1,1,4.99
17392,285,1,13.98
17393,59,1,2404.91
17394,84,1,68.49
17395,141,1,4.99
17396,197,1,12.940000000000001
17397,231,1,39.980000000000004
17398,72,1,2354.9799999999996
17399,74,1,2366.9599999999996
17401,48,1,2329.99
17405,207,1,1725.48
17406,101,1,7.28
17407,250,1,54.980000000000004
17408,142,1,4.99
17412,61,1,2414.99
17413,61,1,2365.9399999999996
17414,65,1,2294.99
17415,76,1,2297.2799999999997
17416,76,1,2370.9599999999996
17417,51,1,2354.99
17418,255,1,39.980000000000004
17419,312,1,39.980000000000004
17420,52,1,2370.22
17421,52,1,2376.9599999999996
17423,61,1,2297.2799999999997
17424,57,1,2423.4799999999996
17425,61,1,2394.95
17426,203,1,4.99
17427,50,1,2371.9599999999996
17428,227,1,39.980000000000004
17429,44,1,4.99
17430,236,1,4.99
17431,302,1,4.99
17432,186,1,4.99
17433,62,1,2341.4599999999996
17434,206,1,4.99
17435,98,1,67.97
17436,189,1,4.99
17437,316,1,58.980000000000004
17438,107,1,59.980000000000004
17439,76,1,2341.97
17440,157,1,4.99
17441,58,1,2404.95
17443,227,1,1754.98
17444,214,1,124.99
17445,219,1,1729.97
17446,46,1,2384.9599999999996
17447,343,1,13.98
17448,110,1,64.47
17449,307,1,4.99
17451,80,1,39.980000000000004
17452,51,1,4.99
17453,49,1,2376.9599999999996
17454,132,1,4.99
17455,256,1,7.28
17456,215,1,4.99
17457,44,1,54.980000000000004
17458,65,1,2369.97
17459,201,1,59.980000000000004
17460,68,1,2339.97
17461,65,1,2406.95
17462,61,1,2334.9799999999996
17463,219,1,1773.95
17464,205,1,1784.96
17465,199,1,1764.96
17466,89,1,68.49
17467,223,1,4.99
17469,69,1,7.28
17470,59,1,2329.99
17471,162,1,39.980000000000004
17472,21,1,4.99
17473,112,1,4.99
17474,68,1,2354.9799999999996
17475,51,1,2370.9599999999996
17477,212,1,1700.99
17480,210,1,1725.98
17485,299,1,76.96000000000001
17486,259,1,89.97
17487,142,1,7.28
17488,302,1,4.99
17489,229,1,58.980000000000004
17490,69,1,12.940000000000001
17492,207,1,84.47
17497,169,1,1717.26
17498,211,1,565.47
17499,68,1,2294.99
17505,252,1,7.28
17506,344,1,12.940000000000001
17507,165,1,68.97
17508,52,1,2324.9199999999996
17516,19,1,39.980000000000004
17517,51,1,39.980000000000004
17518,202,1,539.99
17519,297,1,58.980000000000004
17520,96,1,4.99
17521,193,1,1750.98
17523,18,1,4.99
17524,53,1,2316.97
17525,148,1,4.99
17526,286,1,4.99
17527,76,1,12.940000000000001
17528,67,1,54.980000000000004
17529,109,1,13.98
17530,174,1,79.47
17531,214,1,13.98
17532,188,1,4.99
17533,170,1,1735.98
17534,128,1,4.99
17535,68,1,2405.47
17536,50,1,2376.9599999999996
17537,57,1,2319.99
17538,211,1,4.99
17540,341,1,13.98
17541,228,1,4.99
17542,60,1,2341.97
17543,69,1,2414.99
17544,69,1,2359.9799999999996
17545,57,1,2341.97
17546,72,1,2318.9599999999996
17547,184,1,4.99
17548,176,1,1700.99
17549,11,1,39.980000000000004
17550,25,1,4.99
17552,60,1,2357.2799999999997
17553,52,1,2342.9199999999996
17554,332,1,39.980000000000004
17555,76,1,2423.4799999999996
17556,283,1,4.99
17557,203,1,539.99
17559,188,1,1749.96
17560,151,1,39.980000000000004
17561,174,1,1735.98
17562,206,1,13.98
17563,55,1,2397.91
17564,190,1,1735.98
17565,168,1,1750.98
17566,181,1,1735.98
17567,194,1,1709.98
17568,159,1,1714.97
17569,321,1,64.47
17570,321,1,68.97
17571,149,1,1763.97
17572,153,1,1735.98
17573,153,1,1735.98
17574,159,1,1709.98
17575,146,1,1735.98
17576,150,1,1750.98
17577,182,1,39.980000000000004
17578,218,1,7.28
17580,57,1,2404.97
17581,70,1,2369.45
17582,57,1,2398.47
17583,333,1,39.980000000000004
17584,1,1,39.980000000000004
17587,70,1,4.99
17588,63,1,13.98
17589,3,1,59.980000000000004
17590,316,1,4.99
17591,47,1,2337.27
17592,51,1,2334.97
17593,70,1,2380.47
17594,47,1,2376.9599999999996
17596,153,1,1750.98
17597,146,1,1723.96
17598,161,1,39.980000000000004
17599,161,1,13.98
17600,156,1,1775.47
17602,158,1,4.99
17603,113,1,4.99
17604,75,1,2369.97
17605,270,1,39.980000000000004
17606,119,1,4.99
17607,136,1,54.980000000000004
17608,160,1,1700.99
17609,165,1,1725.98
17610,217,1,39.980000000000004
17611,240,1,39.980000000000004
17612,50,1,2351.9599999999996
17614,157,1,1700.99
17615,160,1,1763.97
17616,263,1,4.99
17617,159,1,1754.98
17618,149,1,39.980000000000004
17620,163,1,1700.99
17621,147,1,1732.26
17623,69,1,2326.9599999999996
17624,70,1,2357.2799999999997
17658,140,1,7.28
17659,162,1,1709.98
17660,159,1,1714.97
17661,160,1,1709.98
17662,162,1,1763.97
17663,296,1,7.28
17664,223,1,624.95
17665,71,1,39.980000000000004
17666,139,1,1735.98
17667,151,1,1760.47
17668,203,1,553.97
17669,205,1,624.95
17670,222,1,539.99
17671,214,1,565.47
17672,214,1,539.99
17673,8,1,4.99
17674,117,1,39.980000000000004
17675,78,1,124.99
17676,226,1,603.49
17677,166,1,1735.98
17678,134,1,1735.98
17679,86,1,39.980000000000004
17681,119,1,1735.98
17682,189,1,68.49
17683,311,1,4.99
17684,57,1,4.99
17685,346,1,4.99
17687,39,1,39.980000000000004
17688,142,1,4.99
17689,183,1,4.99
17690,133,1,1700.99
17692,131,1,13.98
17693,289,1,13.98
17694,269,1,4.99
17695,256,1,67.93
17696,188,1,39.980000000000004
17697,2,1,4.99
17698,254,1,68.97
17699,195,1,67.93
17859,121,1,1735.98
17860,129,1,1777.95
17862,126,1,1750.98
17863,134,1,67.93
17864,128,1,1750.98
17866,124,1,1735.98
17868,118,1,1735.98
17869,129,1,1760.47
17870,133,1,1700.99
17871,107,1,1729.97
17872,84,1,39.980000000000004
18049,122,1,1785.97
18050,126,1,1750.98
18052,118,1,1735.98
18053,336,1,7.28
18056,129,1,1725.98
18057,133,1,1700.99
18058,132,1,39.980000000000004
18059,128,1,1714.97
18060,134,1,1700.99
18061,183,1,4.99
18062,113,1,63.970000000000006
18063,293,1,54.980000000000004
18064,297,1,58.980000000000004
18066,62,1,2344.9599999999996
18067,57,1,2380.47
18068,74,1,2439.99
18069,165,1,4.99
18070,2,1,4.99
18071,263,1,68.49
18072,128,1,4.99
18073,4,1,13.98
18074,178,1,58.980000000000004
18075,69,1,2394.97
18076,76,1,67.93
18079,119,1,1700.99
18080,131,1,1737.92
18082,66,1,67.97
18083,197,1,89.97
18084,116,1,1775.47
18085,108,1,1764.96
18086,124,1,1723.96
18087,137,1,13.98
18088,123,1,1735.98
18093,211,1,13.98
18094,328,1,68.49
18095,342,1,58.980000000000004
18096,129,1,1735.98
18097,297,1,39.980000000000004
18098,129,1,1754.98
18099,217,1,4.99
18100,180,1,59.980000000000004
18101,56,1,64.47
18102,343,1,4.99
18104,286,1,13.98
18105,293,1,39.980000000000004
18106,267,1,4.99
18107,12,1,13.98
18108,134,1,1735.98
18109,324,1,123.48
18110,344,1,12.940000000000001
18111,332,1,4.99
18112,217,1,64.47
18113,67,1,2391.9599999999996
18114,7,1,58.980000000000004
18115,51,1,13.98
18117,21,1,13.98
18119,86,1,13.98
18120,129,1,1725.98
18121,119,1,1793.47
18123,316,1,4.99
18223,322,1,39.980000000000004
18224,69,1,2394.45
18225,69,1,2349.9599999999996
18226,85,1,1725.98
18227,106,1,1729.97
18228,101,1,1709.98
18229,79,1,1700.99
18230,52,1,4.99
18231,47,1,2414.99
18232,66,1,2369.97
18233,106,1,1732.26
18234,98,1,1754.98
18235,135,1,39.980000000000004
18311,29,1,13.98
18312,286,1,15.23
18313,44,1,7.28
18315,200,1,7.28
18316,80,1,7.28
18318,104,1,1760.47
18321,292,1,12.940000000000001
18323,178,1,39.980000000000004
18327,291,1,13.98
18328,96,1,7.28
18339,92,1,13.98
18340,66,1,39.980000000000004
18341,8,1,67.93
18342,232,1,39.980000000000004
18343,150,1,39.980000000000004
18344,86,1,1759.97
18346,327,1,13.98
18347,179,1,39.980000000000004
18348,322,1,29.479999999999997
18349,294,1,39.980000000000004
18350,85,1,1735.98
18351,51,1,2319.99
18352,65,1,2334.9799999999996
18353,67,1,2316.97
18354,265,1,132.94
18357,74,1,2309.97
18358,278,1,39.980000000000004
18359,8,1,68.49
18360,106,1,1750.98
18361,98,1,1750.98
18364,309,1,124.99
18365,224,1,39.980000000000004
18366,90,1,1775.47
18369,93,1,1725.98
18370,91,1,1700.99
18371,95,1,1754.98
18373,92,1,1763.97
18374,302,1,12.940000000000001
18375,24,1,2344.9599999999996
18376,28,1,2369.97
18378,43,1,2439.99
18380,192,1,12.940000000000001
18381,35,1,2359.4599999999996
18383,164,1,13.98
18384,338,1,103.48
18385,7,1,4.99
18386,34,1,2309.97
18387,285,1,4.99
18388,25,1,2337.27
18393,42,1,2294.99
18394,28,1,2297.2799999999997
18395,38,1,2374.9799999999996
18396,122,1,29.479999999999997
18397,67,1,4.99
18398,34,1,2350.9599999999996
18399,41,1,2334.97
18400,16,1,2409.95
18402,137,1,4.99
18403,18,1,2318.9599999999996
18404,122,1,4.99
18405,175,1,4.99
18406,20,1,2354.99
18408,68,1,12.940000000000001
18409,106,1,1728.27
18410,105,1,58.980000000000004
18412,24,1,2319.99
18413,20,1,2395.9599999999996
18414,98,1,1760.47
18415,21,1,2454.9799999999996
18416,40,1,2369.9599999999996
18417,163,1,39.980000000000004
18418,16,1,2322.2799999999997
18419,6,1,39.980000000000004
18420,37,1,2414.99
18421,79,1,4.99
18422,36,1,2351.9599999999996
18423,294,1,4.99
18424,311,1,4.99
18425,124,1,4.99
18426,19,1,2362.27
18427,33,1,2334.4599999999996
18428,36,1,2332.2799999999997
18429,35,1,2341.97
18430,83,1,1775.47
18431,85,1,1754.98
18432,37,1,2350.9599999999996
18434,17,1,4.99
18435,37,1,2376.9599999999996
18436,31,1,2294.99
18437,41,1,2359.9799999999996
18438,82,1,1709.98
18439,103,1,1700.99
18440,91,1,1775.47
18441,32,1,2380.47
18442,29,1,2312.2599999999998
18448,92,1,1735.98
18453,70,1,4.99
18454,349,1,68.49
18455,58,1,64.47
18456,70,1,12.940000000000001
18459,226,1,588.96
18460,39,1,2341.97
18471,179,1,539.99
18472,12,1,79.47
18473,160,1,127.28
18474,103,1,39.980000000000004
18475,193,1,616.91
18476,193,1,616.91
18477,324,1,13.98
18478,37,1,2380.47
18479,26,1,2351.9599999999996
18480,26,1,2329.99
18481,40,1,2318.9599999999996
18497,34,1,2329.9799999999996
18498,127,1,54.980000000000004
18499,5,1,4.99
18500,33,1,39.980000000000004
18501,103,1,1750.98
18502,101,1,1760.47
18503,1,1,123.97999999999999
18504,188,1,128.97
18505,3,1,13.98
18507,12,1,103.48
18508,31,1,2359.9599999999996
18509,237,1,59.980000000000004
18510,257,1,4.99
18511,29,1,2465.93
18512,38,1,2349.9799999999996
18513,39,1,2341.97
18514,37,1,2389.9599999999996
18515,29,1,2396.9399999999996
18516,18,1,2404.91
18517,119,1,78.97999999999999
18518,22,1,2379.95
18519,37,1,2362.27
18520,272,1,78.97999999999999
18521,301,1,119.97999999999999
18522,295,1,69.99
18526,20,1,2317.9199999999996
18527,45,1,2319.99
18528,39,1,2381.9399999999996
18529,0,1,39.980000000000004
18530,329,1,113.97
18531,126,1,4.99
18532,28,1,2345.22
18533,21,1,2405.47
18534,316,1,54.980000000000004
18536,66,1,54.980000000000004
18537,38,1,2294.99
18538,21,1,2319.99
18539,18,1,2356.95
18540,19,1,2401.45
18542,189,1,123.97999999999999
18543,96,1,1735.98
18545,100,1,1725.98
18546,275,1,29.479999999999997
18547,20,1,2351.9599999999996
18548,99,1,1754.98
18550,38,1,64.47
18551,106,1,1709.98
18552,302,1,4.99
18553,100,1,1700.99
18555,10,1,4.99
18556,77,1,1700.99
18558,88,1,1750.98
18559,85,1,1735.98
18560,39,1,2366.9599999999996
18561,17,1,2389.9599999999996
18562,95,1,1732.26
18563,49,1,1750.98
18564,76,1,1714.97
18565,52,1,1789.45
18566,29,1,2379.4799999999996
18567,58,1,1700.99
18568,58,1,1732.26
18569,341,1,4.99
18572,246,1,13.98
18574,290,1,39.980000000000004
18575,90,1,78.97999999999999
18576,58,1,78.97999999999999
18577,314,1,69.99
18578,34,1,2351.9599999999996
18579,77,1,69.99
18581,32,1,2351.9599999999996
18582,27,1,2318.9599999999996
18583,339,1,119.97999999999999
18584,311,1,123.97999999999999
18585,78,1,78.97999999999999
18586,18,1,2322.2799999999997
18587,88,1,69.99
18588,102,1,119.97999999999999
18589,59,1,1768.96
18590,236,1,119.97999999999999
18591,313,1,119.97999999999999
18592,45,1,2294.99
18593,315,1,69.99
18594,28,1,2325.9599999999996
18596,57,1,1775.47
18597,58,1,1760.47
18598,58,1,1700.99
18599,248,1,78.97999999999999
18601,301,1,69.99
18602,278,1,119.97999999999999
18605,71,1,1735.98
18606,63,1,1750.98
18607,48,1,1750.98
18608,49,1,1714.97
18609,59,1,1785.97
18610,18,1,2297.2799999999997
18611,39,1,2391.9399999999996
18612,146,1,119.97999999999999
18613,28,1,2341.97
18614,24,1,2319.99
18615,31,1,2334.97
18616,48,1,1729.97
18638,52,1,1760.47
18639,48,1,1700.99
18640,311,1,39.980000000000004
18643,33,1,2319.99
18645,67,1,1700.99
18646,58,1,1735.98
18647,191,1,599.47
18648,149,1,556.9300000000001
18649,147,1,603.49
18650,141,1,561.48
18651,155,1,607.96
18652,198,1,13.98
18653,130,1,553.97
18654,63,1,1775.97
18655,46,1,1735.98
18656,131,1,564.48
18657,278,1,4.99
18658,171,1,58.980000000000004
18659,247,1,78.97999999999999
18660,58,1,69.99
18661,98,1,4.99
18662,65,1,39.980000000000004
18663,173,1,13.98
18664,345,1,13.98
18665,165,1,67.93
18666,200,1,58.980000000000004
18667,103,1,12.940000000000001
18668,2,1,4.99
18669,158,1,69.99
18670,64,1,1723.96
18671,311,1,69.99
18672,144,1,128.97
18673,187,1,128.97
18675,274,1,128.97
18676,253,1,119.97999999999999
18678,212,1,78.97999999999999
18679,54,1,1700.99
18680,71,1,1735.98
18681,295,1,69.99
18682,109,1,69.99
18683,220,1,78.97999999999999
18684,61,1,1754.98
18687,338,1,94.47999999999999
18688,150,1,78.97999999999999
18689,219,1,78.97999999999999
18690,88,1,119.97999999999999
18750,106,1,4.99
18751,332,1,39.980000000000004
18752,297,1,119.97999999999999
18753,188,1,123.97999999999999
18754,308,1,69.99
18757,339,1,78.97999999999999
18760,320,1,54.980000000000004
18761,143,1,13.98
18762,57,1,1764.96
18764,177,1,69.99
18765,103,1,119.97999999999999
18770,144,1,94.47999999999999
18771,83,1,69.99
18772,206,1,78.97999999999999
18773,239,1,78.97999999999999
18774,1,1,132.97
18775,345,1,69.99
18776,227,1,67.97
18777,305,1,29.479999999999997
18778,113,1,39.980000000000004
18779,71,1,4.99
18780,70,1,1759.97
18781,18,1,2362.27
18782,26,1,2397.91
18783,18,1,2362.27
18784,90,1,128.97
18786,285,1,119.97999999999999
18787,118,1,78.97999999999999
18789,23,1,2294.99
18790,56,1,1728.27
18791,23,1,69.99
18792,50,1,1775.47
18794,72,1,1735.98
18797,3,1,78.97999999999999
18798,74,1,1728.27
18799,284,1,119.97999999999999
18800,68,1,1754.98
18801,75,1,1799.48
18802,48,1,1793.47
18803,38,1,1750.98
18804,28,1,1810.46
18805,0,1,133.49
18806,44,1,1785.97
18807,292,1,119.97999999999999
18808,27,1,2411.9399999999996
18809,287,1,119.97999999999999
18810,65,1,133.49
18813,4,1,128.97
18814,187,1,69.99
18815,115,1,69.99
18816,319,1,148.47
18817,20,1,2357.2799999999997
18818,24,1,2319.2599999999998
18819,39,1,2344.9599999999996
18820,189,1,78.97999999999999
18822,156,1,119.97999999999999
18823,221,1,94.47999999999999
18824,45,1,2394.97
18825,126,1,78.97999999999999
18827,17,1,2329.9799999999996
18828,120,1,119.97999999999999
18829,41,1,2354.9799999999996
18830,57,1,119.97999999999999
18831,18,1,2419.4599999999996
18832,32,1,2334.9799999999996
